Outros	DET
dissidentes	NOUN
conhecidos	VERB
ainda	ADV
presos	VERB
,	PUNCT
envolvidos	VERB
na	ADP
«	PUNCT
Primavera	PROPN
de	ADP
Pequim	PROPN
»	PUNCT
são	AUX
Wang	PROPN
Juntao	PROPN
e	CCONJ
Chen	PROPN
Zimin	PROPN
,	PUNCT
jornalistas	ADJ
,	PUNCT
35	NUM
e	CCONJ
40	NUM
anos	NOUN
,	PUNCT
respectivamente	ADV
,	PUNCT
condenados	VERB
em	ADP
1990	NUM
a	ADP
13	NUM
anos	NOUN
de	ADP
prisão	NOUN
,	PUNCT
Liu	PROPN
Gang	PROPN
,	PUNCT
estudante	NOUN
,	PUNCT
32	NUM
anos	NOUN
,	PUNCT
condenado	VERB
a	ADP
seis	NUM
anos	NOUN
,	PUNCT
Reng	PROPN
Wanding	PROPN
,	PUNCT
operário	NOUN
,	PUNCT
48	NUM
anos	NOUN
,	PUNCT
condenado	VERB
a	ADP
sete	NUM
anos	NOUN
,	PUNCT
e	CCONJ
Bao	PROPN
Tong	PROPN
,	PUNCT
60	NUM
anos	NOUN
,	PUNCT
antigo	ADJ
braço-direito	NOUN
do	ADP
secretário	NOUN
geral	ADJ
Zhao	PROPN
Ziyang	PROPN
,	PUNCT
condenado	VERB
a	ADP
sete	NUM
anos	NOUN
.	PUNCT

Aquilo	PRON
que	PRON
os	DET
pilotos	NOUN
temiam	VERB
confirmou-se	VERB
,	PUNCT
com	ADP
um	DET
primeiro	ADJ
dia	NOUN
de	ADP
treinos	NOUN
muito	ADV
chuvoso	ADJ
,	PUNCT
a	SCONJ
dificultar	VERB
as	DET
suas	DET
tentativas	NOUN
de	ADP
qualificação	NOUN
.	PUNCT

Pois	INTJ
é	INTJ
,	PUNCT
Palmeiras	PROPN
e	CCONJ
Corinthians	PROPN
fazem	VERB
hoje	ADV
a	DET
finalíssima	NOUN
do	ADP
Brasileiro	NOUN
.	PUNCT

O	DET
Submarino	PROPN
(	PUNCT
www.submarino.com.br	X
)	PUNCT
faz	VERB
campanha	NOUN
criada	VERB
pela	ADP
DM9Rio	PROPN
para	ADP
celebrar	VERB
o	DET
Dia	PROPN
Mundial	PROPN
do	ADP
Rock	PROPN
.	PUNCT

A	DET
estimativa	NOUN
é	VERB
de	ADP
que	CCONJ
o	DET
valor	NOUN
bruto	ADJ
da	ADP
produção	NOUN
caia	VERB
11,6	NUM
%	SYM
e	CCONJ
fique	VERB
em	ADP
R	NOUN
$	SYM
9,3	NUM
bilhões	NUM
.	PUNCT

De	ADP
noite	NOUN
,	PUNCT
transforma	VERB
-	PUNCT
se	PART
na	ADP
misteriosa	ADJ
Ana	PROPN
Petrova	PROPN
,	PUNCT
um	DET
transformista	NOUN
em	ADP
ascensão	NOUN
que	PRON
actua	VERB
regularmente	ADV
no	ADP
bar	NOUN
O	PROPN
Recruta	PROPN
.	PUNCT
