Die	O
swart	O
vroue	O
van	O
Suid-Afrika	B-LOC
het	O
die	O
weerstandsbewegings	O
aktief	O
ondersteun	O
.	O

’n	O
Groot	O
deel	O
van	O
sy	O
sukses	O
teen	O
die	O
rebellies	O
was	O
te	O
danke	O
aan	O
die	O
militêre	O
vermoëns	O
van	O
sy	O
seun	O
,	O
later	O
Hendrik	B-PER
V	I-PER
van	I-PER
Engeland	I-PER
.	O

Die	O
klank	O
van	O
die	O
groep	O
het	O
van	O
die	O
donkere	O
wave-klank	O
van	O
die	O
eerste	O
plate	O
(	O
vergelykbaar	O
met	O
The	B-ORG
Cure	I-ORG
)	O
na	O
'n	O
gevarieerder	O
klank	O
verander	O
,	O
soos	O
die	O
album	O
''Treasure	O
''	O
getuig	O
.	O

Albert	B-PER
Hertzog	I-PER
,	O
politikus	O
en	O
'n	O
stigter	O
van	O
die	O
Herstigte	B-ORG
Nasionale	I-ORG
Party	I-ORG

Hy	O
het	O
aangekondig	O
dat	O
hy	O
na	O
die	O
Curriebeker-seisoen	B-LOC
van	I-LOC
2013	I-LOC
gaan	O
uittree	O
.	O

Doebai	B-LOC
(	I-LOC
stad	I-LOC
)	I-LOC
