RINVIA	O
Circondario	B-LOC
di	I-LOC
Smalcalda-Meiningen	I-LOC

Le	O
sue	O
pubblicazioni	O
sono	O
anche	O
comparse	O
sul	O
TIME	B-ORG
e	O
sul	O
New	B-ORG
York	I-ORG
Observer	I-ORG
.	O

In	O
Inghilterra	B-LOC
,	O
è	O
ricevuto	O
da	O
Edoardo	B-PER
III	I-PER
e	O
in	O
Francia	B-LOC
da	O
Luigi	B-PER
IX	I-PER
,	O
che	O
assiste	O
anche	O
al	O
capitolo	O
generale	O
di	O
Sens	B-LOC
.	O

4x5	O
km	O
(	O
con	O
Viola	B-PER
Bauer	I-PER
,	O
Claudia	B-PER
Nystad	I-PER
ed	O
Evi	B-PER
Sachenbacher-Stehle	I-PER
)	O

Il	O
suo	O
capoluogo	O
è	O
Car	B-LOC
Nicobar	I-LOC
.	O

Gente	B-ORG
di	I-ORG
mare	I-ORG
(	I-ORG
serie	I-ORG
televisiva	I-ORG
)	I-ORG

'	O
''	O
Marija	B-PER
Šarapova	I-PER
''	O
'	O
ha	O
battuto	O
in	O
finale	O
Dominika	B-PER
Cibulková	I-PER
,	O
7–6	O
(	O
7	O
)	O
,	O
6–3	O

Venne	O
scoperto	O
in	O
pezzi	O
nei	O
pressi	O
della	O
Via	B-LOC
Appia	I-LOC
e	O
restaurato	O
.	O

**	O
Biblioteca	B-ORG
Nazionale	I-ORG
Centrale	I-ORG
di	I-ORG
Firenze	I-ORG
;	O

Sheryl	B-PER
Crow	I-PER
,	O
Keb	B-PER
'	I-PER
Mo	I-PER
'	I-PER
e	O
Bonnie	B-PER
Raitt	I-PER

Attualmente	O
in	O
Italia	B-LOC
gli	O
episodi	O
vengono	O
trasmessi	O
con	O
un	O
ritardo	O
di	O
cinque	O
mesi	O
(	O
100	O
puntate	O
)	O
rispetto	O
alla	O
messa	O
in	O
onda	O
negli	O
Stati	B-LOC
Uniti	I-LOC
d'America	I-LOC
.	O

Conta	O
una	O
presenza	O
con	O
la	O
Nazionale	B-ORG
sovietica	I-ORG
.	O
