重	O
定	O
向	O
#	O
芽	B-ORG
籠	I-ORG
國	I-ORG
際	I-ORG
足	I-ORG
球	I-ORG
會	I-ORG

R	O
E	O
D	O
I	O
R	O
E	O
C	O
T	O
#	O
富	B-ORG
邦	I-ORG
銀	I-ORG
行	I-ORG
#	O
(	I-ORG
香	I-ORG
港	I-ORG
)	I-ORG

的	O
士	O
罷	O
駛	O
事	O
件	O
：	O
范	B-PER
徐	I-PER
麗	I-PER
泰	I-PER
個	O
人	O
網	O
頁	O
#	O
-	O
-	O
#	O
h	O
t	O
t	O
p	O
:	O
/	O
/	O
w	O
w	O
w	O
.	O
n	O
p	O
c	O
f	O
a	O
n	O
.	O
h	O
k	O
/	O
n	O
o	O
t	O
e	O
s	O
D	O
e	O
t	O
a	O
i	O
l	O
s	O
.	O
h	O
t	O
m	O
?	O
i	O
d	O
=	O
5	O

#	O
#	O
中	B-LOC
華	I-LOC
民	I-LOC
國	I-LOC

何	B-PER
韻	I-PER
詩	I-PER

#	O
李	B-PER
沁	I-PER

'	O
'	O
'	O
石	O
麟	O
山	O
摩	O
崖	O
石	O
刻	O
'	O
'	O
'	O
，	O
位	O
于	O
中	O
国	O
广	B-LOC
东	I-LOC
省	I-LOC
云	B-LOC
浮	I-LOC
市	I-LOC
云	O
浮	O
市	O
城	O
区	O
牌	O
坊	O
路	O
，	O
为	O
云	O
浮	O
市	O
的	O
一	O
个	O
市	O
、	O
县	O
级	O
文	O
物	O
保	O
护	O
单	O
位	O
，	O
类	O
型	O
为	O
石	O
窟	O
寺	O
及	O
石	O
刻	O
，	O
公	O
布	O
时	O
间	O
为	O
1	O
9	O
8	O
8	O
年	O
1	O
月	O
2	O
2	O
日	O
。	O

#	O
大	B-LOC
连	I-LOC
市	I-LOC

我	B-ORG
的	I-ORG
另	I-ORG
類	I-ORG
羅	I-ORG
曼	I-ORG
史	I-ORG

周	B-PER
秀	I-PER
娜	I-PER
：	O
演	O
員	O

'	O
'	O
'	O
1	O
9	O
6	O
2	O
年	O
亚	O
足	O
联	O
青	O
年	O
锦	O
标	O
赛	O
'	O
'	O
'	O
在	O
泰	B-LOC
国	I-LOC
曼	B-LOC
谷	I-LOC
举	O
行	O
，	O
是	O
第	O
四	O
届	O
亚	B-ORG
足	I-ORG
联	I-ORG
U	I-ORG
1	I-ORG
9	I-ORG
青	I-ORG
年	I-ORG
锦	I-ORG
标	I-ORG
赛	I-ORG
赛	O
事	O
。	O
泰	O
国	O
夺	O
得	O
冠	O
军	O
，	O
这	O
是	O
泰	O
国	O
第	O
一	O
次	O
夺	O
得	O
本	O
项	O
赛	O
事	O
的	O
冠	O
军	O
。	O
