امام	NOUN
حسین	NOUN
)	PUNCT
ع	NOUN
(	PUNCT
به	ADP
او	PRON
گفت	VERB
:	PUNCT
ای	INTJ
کسی	NOUN
که	SCONJ
به	ADP
خودت	PRON
ستم	NOUN
کردهای	VERB
،	PUNCT
از	ADP
پروردگارت	NOUN
سرپیچی	NOUN
نمودهای	VERB
،	PUNCT
چرا	ADV
در	ADP
میان	NOUN
من	PRON
و	CCONJ
مردمی	NOUN
که	SCONJ
حق	NOUN
مرا	PRON
میشناسند	VERB
مانع	NOUN
میشوی	AUX
.	PUNCT

در	ADP
یک	NUM
برداشت	NOUN
مفهومی	ADJ
از	ADP
تحلیل	NOUN
ایشان	PRON
،	PUNCT
هر	DET
جناح	NOUN
علاوه	ADP
بر	ADP
نکات	NOUN
مثبت	ADJ
دارای	ADJ
نکاتی	NOUN
منفی	ADJ
نیز	SCONJ
هستند	AUX
که	SCONJ
در	ADP
صورت	NOUN
تکیه	NOUN
بر	ADP
نقاط	NOUN
ضعف	NOUN
سریعاً	ADV
روندی	NOUN
واگرایانه	ADJ
را	PART
در	ADP
پیش	ADP
خواهند	AUX
گرفت	VERB
.	PUNCT

میفرمود	VERB
:	PUNCT
افلا	X
اکون	X
عبدا	X
شکورا	X
؛	PUNCT
آیا	SCONJ
بندهٔ	NOUN
سپاسگزار	ADJ
خدا	NOUN
نباشم	AUX
که	SCONJ
این	DET
همه	PRON
به	ADP
من	PRON
نعمت	NOUN
داده	VERB
است	VERB
؟	PUNCT
!	PUNCT

گرده	NOUN
گیاهان	NOUN
سبب	NOUN
میشود	AUX
تا	SCONJ
میزان	NOUN
بروز	NOUN
این	DET
بیماریها	NOUN
در	ADP
روزهای	NOUN
آلوده	ADJ
تا	ADP
۱۰	NUM
درصد	NOUN
افزایش	NOUN
یابد	VERB
.	PUNCT

بله	INTJ
،	PUNCT
اینها	PRON
غیرخودیاند	NOUN
؛	PUNCT
اینها	PRON
انقلاب	NOUN
و	CCONJ
اسلام	NOUN
و	CCONJ
ارزشها	NOUN
را	PART
قبول	ADJ
ندارند	VERB
؛	PUNCT
جناحهای	NOUN
خودی	ADJ
باید	AUX
حواسشان	NOUN
را	PART
جمع	NOUN
کنند	VERB
.	PUNCT

به	ADP
گفته	NOUN
کارشناسان	NOUN
برچسبهای	NOUN
هشداردهنده	ADJ
باید	AUX
تعیین	NOUN
دوز	NOUN
دقیق	ADJ
روزانه	ADV
،	PUNCT
و	CCONJ
خطرها	NOUN
و	CCONJ
پیامدهای	NOUN
مصرف	NOUN
بیش	ADJ
از	ADP
حد	NOUN
یا	CCONJ
جانشینی	NOUN
برای	ADP
رژیمهای	NOUN
غذایی	ADJ
را	PART
به	ADP
مصرفکنندگان	NOUN
ارائه	NOUN
دهند	VERB
.	PUNCT

در	ADP
زمان	NOUN
رسول	NOUN
اکرم	ADJ
)	PUNCT
ص	NOUN
(	PUNCT
برخی	PRON
از	ADP
مردمی	NOUN
که	SCONJ
دارای	ADJ
قوت	NOUN
ایمانی	ADJ
نبوده	ADJ
و	CCONJ
گرفتار	ADJ
بیماریهای	NOUN
روانی	ADJ
و	CCONJ
ضعف	NOUN
روحی	ADJ
بودند	AUX
،	PUNCT
به	ADP
یهود	NOUN
و	CCONJ
نصاری	NOUN
نزدیک	ADV
میشدند	AUX
از	ADP
این	PRON
که	CCONJ
مبادا	ADV
آسیبی	NOUN
به	ADP
آنها	PRON
رسد	VERB
.	PUNCT

ولی	CCONJ
همین	DET
قرآن	NOUN
نوبت	NOUN
به	ADP
مشرکین	NOUN
که	SCONJ
میرسد	VERB
،	PUNCT
دیگر	ADV
در	ADP
آغاز	NOUN
سوره	NOUN
این	DET
جمله	NOUN
وجود	NOUN
نداشته	VERB
،	PUNCT
بلکه	CCONJ
میفرماید	VERB
:	PUNCT
برااث	X
من	X
الله	X
و	X
رسوله	X
الی	X
الذین	X
عاهدتم	X
من	X
المشرکین	X
.	PUNCT
