ეს	O
ვერსია	O
არის	O
დუეტი	O
პოლ	B-PER
მაკ-კარტნისთან	I-PER
.	O

ექვემდებარება	O
მესინის	B-LOC
პროვინციის	I-LOC
ადმინისტრაციას	O
.	O

'	O
''	O
ნიუ-იორკ	B-ORG
ნიქსი	I-ORG
''	O
'	O

''	O
Falcon	B-ORG
Entertainment	I-ORG
''	O

გადამისამართება	O
ჯონ	B-PER
მეინარდ	I-PER
კეინზი	I-PER

წევრებად	O
ჰაიდარ	B-PER
აბაშიძე	I-PER
(	O
მოადგილე	O
)	O
,	O
ს	O
.	O

ბოლო	O
საომარი	O
მოქმედებების	O
შედეგად	O
ამერიკული	B-LOC
ჯარები	O
შეთანხმებული	O
საზღვრებიდან	O
წინ	O
აღმოჩნდნენ	O
,	O
თუმცა	O
ორ	O
თვიანი	O
მოლაპარაკებების	O
შემდეგ	O
მათ	O
დაიხიეს	O
საბჭოთა	B-LOC
კავშირთან	I-LOC
თავიდან	O
შეთანხმებულ	O
ტერიტორიაზე	O
.	O

თვითონ	O
მარკიზი	O
მოგვიანებით	O
გარდაიცვალა	O
საგიჟეთში	O
საფრანგეთში	B-LOC
.	O

გადამისამართება	O
ვისენტე	B-PER
იანიეს	I-PER
პინსონი	I-PER

მისი	O
პაპობა	O
გაგრძელდა	O
5	O
თვე	O
და	O
მთელი	O
ამ	O
ხნის	O
განმავლობაში	O
იგი	O
კონფლიქტში	O
იყო	O
რომის	B-ORG
სენატთან	I-ORG
.	O

გადამისამართება	O
პარიზის	B-ORG
უმაღლესი	I-ORG
ნორმალური	I-ORG
სკოლა	I-ORG

კვირადღე	O
ხშირად	O
კვირის	O
უკანასკნელი	O
დღეა	O
(	O
განსაკუთრებით	O
ევროპასა	B-LOC
და	O
სამხრეთ	B-LOC
ამერიკაში	I-LOC
)	O
,	O
სხვაგან	O
—	O
კვირის	O
პირველი	O
დღე	O
.	O

ქალაქი	O
გარშემორტყმულია	O
მაპუტუს	B-LOC
პროვინციით	I-LOC
.	O
