Par	ADP
extension	NOUN
,	PUNCT
il	PRON
est	AUX
employé	VERB
pour	ADP
désigner	VERB
un	DET
bogue	NOUN
dans	ADP
un	DET
jeu	NOUN
vidéo	NOUN
,	PUNCT
où	ADV
un	DET
objet	NOUN
animé	ADJ
a	VERB
un	DET
comportement	NOUN
erroné	ADJ
(	PUNCT
par	ADP
exemple	NOUN
:	PUNCT
passage	NOUN
au	ADP
travers	NOUN
des	ADP
murs	NOUN
,	PUNCT
«	PUNCT
téléportation	NOUN
»	PUNCT
inattendue	ADJ
)	PUNCT
,	PUNCT
qui	PRON
peut	VERB
être	AUX
exploité	VERB
pour	ADP
tricher	VERB
ou	CCONJ
pour	ADP
finir	VERB
un	DET
jeu	NOUN
le	DET
plus	ADV
vite	ADV
possible	ADJ
,	PUNCT
comme	SCONJ
dans	ADP
les	DET
concours	NOUN
de	ADP
speedrun	NOUN
et	CCONJ
plus	ADV
particulièrement	ADV
ceux	PRON
de	ADP
tool-assisted	X
speedrun	X
.	PUNCT

«	PUNCT
Nous	PRON
avons	AUX
accepté	VERB
qu'	SCONJ
une	DET
société	NOUN
algérienne	ADJ
se	PRON
chargera	VERB
,	PUNCT
dans	ADP
les	DET
mois	NOUN
à	ADP
venir	VERB
,	PUNCT
de	ADP
réaliser	VERB
le	DET
premier	ADJ
forage	NOUN
dans	ADP
le	DET
cadre	NOUN
de	ADP
la	DET
recherche	NOUN
pétrolière	ADJ
au	ADP
Mali	PROPN
»	PUNCT
,	PUNCT
a	AUX
-t	PART
-il	PRON
ajouté	VERB
,	PUNCT
rappelant	VERB
la	DET
tenue	NOUN
récente	ADJ
de	ADP
la	DET
commission	NOUN
mixte	ADJ
algéro-malienne	ADJ
sanctionnée	VERB
par	ADP
la	DET
signature	NOUN
de	ADP
huit	NUM
accords	NOUN
de	ADP
partenariat	NOUN
.	PUNCT

Le	DET
chiffre	NOUN
d'	ADP
affaires	NOUN
lié	VERB
à	ADP
la	DET
vente	NOUN
de	ADP
nouvelles	ADJ
licences	NOUN
a	AUX
augmenté	VERB
de	ADP
25,1	NUM
%	SYM
pour	ADP
atteindre	VERB
77,1	NUM
millions	NOUN
de	ADP
dollars	NOUN
.	PUNCT

Un	DET
dirigeant	NOUN
de	ADP
la	DET
CG2A	PROPN
,	PUNCT
lors	ADV
de	ADP
l'	DET
attribution	NOUN
du	ADP
marché	NOUN
,	PUNCT
a	AUX
ainsi	ADV
déclaré	VERB
au	ADP
juge	NOUN
avoir	AUX
acquitté	VERB
de	DET
semblables	ADJ
factures	NOUN
au	ADP
mois	NOUN
de	ADP
février	NOUN
1992	NUM
"	PUNCT
parce	SCONJ
que	SCONJ
la	DET
commission	NOUN
d'	ADP
appel	NOUN
d'	ADP
offres	NOUN
se	PRON
réunissait	VERB
la	DET
semaine	NOUN
suivante	ADJ
"	PUNCT
.	PUNCT

alors	ADV
euh	INTJ
l'	DET
art	NOUN
est	AUX
un	DET
concept	NOUN
flou	ADJ
