フランス	PROPN
の	ADP
ルイ	PROPN
=	NOUN
ジョセフ	PROPN
・	SYM
ド	PROPN
・	SYM
モンカルム	PROPN
将軍	NOUN
と	ADP
その	DET
工兵	NOUN
技師	NOUN
の	ADP
うち	NOUN
の	ADP
2	NUM
人	NOUN
が	ADP
1758	NUM
年	NOUN
に	ADP
砦	NOUN
を	ADP
視察	VERB
し	AUX
て	SCONJ
、	PUNCT
砦	NOUN
の	ADP
建設	NOUN
の	ADP
ほとんど	NOUN
あらゆる	ADJ
面	NOUN
で	ADP
批判	VERB
す	AUX
べき	AUX
ところ	NOUN
を	ADP
見	VERB
出し	AUX
た	AUX
。	PUNCT

今日	NOUN
、	PUNCT
ここ	PRON
は	ADP
サウス	PROPN
ウエスト	NOUN
航空	NOUN
の	ADP
ハブ空港	NOUN
であり	AUX
、	PUNCT
ダラス	PROPN
へ	ADP
の	ADP
大きな	ADJ
出発	NOUN
地点	NOUN
の	ADP
1	NUM
つ	NOUN
と	ADP
し	VERB
て	SCONJ
サウス	PROPN
ウエスト	NOUN
航空	NOUN
の	ADP
拠点	NOUN
に	ADP
も	ADP
なっ	VERB
て	SCONJ
い	AUX
て	SCONJ
、	PUNCT
南西	NOUN
地域	NOUN
の	ADP
違っ	VERB
た	AUX
国際空港	NOUN
を	ADP
目指し	VERB
て	SCONJ
いる	AUX
。	PUNCT

大変	ADV
お	NOUN
世話	NOUN
に	ADP
なり	VERB
ありがとう	INTJ
ござい	VERB
ます	AUX
。	PUNCT

しかし	CCONJ
今度	NOUN
は	ADP
会長	NOUN
人事	NOUN
に	ADP
イギリス	PROPN
の	ADP
協同組合	NOUN
連合会	NOUN
が	ADP
難色	NOUN
を	ADP
示し	VERB
た	AUX
こと	SCONJ
など	ADP
から	ADP
さらに	ADV
1	NUM
年	NOUN
延期	VERB
さ	AUX
れ	AUX
、	PUNCT
初代	NOUN
会長	NOUN
を	ADP
同	ADJ
連合会	NOUN
から	ADP
選出	VERB
する	AUX
こと	SCONJ
で	ADP
、	PUNCT
ようやく	ADV
1895	NUM
年	NOUN
8月	NOUN
19	NUM
日	NOUN
から	ADP
24	NUM
日	NOUN
に	ADP
第	PART
1	NUM
回	NOUN
国際	NOUN
協同組合	NOUN
大会	NOUN
の	ADP
開催	NOUN
に	ADP
こぎつけ	VERB
た	AUX
。	PUNCT
