തിരിച്ചുവിടുക	O
അഗസ്ത്യവനം	B-ORG
ബയോളജിക്കൽ	I-ORG
പാർക്ക്	I-ORG

വഴുക്കൽ	B-LOC
(	I-LOC
Julostylis	I-LOC
polyandra	I-LOC
)	I-LOC

സുരേഷ്	B-PER
ഗോപി	I-PER
–	O
ദയാശങ്കർ	O
‍	O
/	O
ബഡാദോസ്ത്	O

അമേരിക്കൻ	B-LOC
ഐക്യനാടുകൾ	I-LOC
പുതിയൊരു	O
ശക്തിയായി	O
ഉയർന്നുവന്നു	O
.	O

അന്നീ	B-PER
(	I-PER
ഗായിക	I-PER
)	I-PER

ബാറ്റിസ്തക്കെതിരേ	O
സായുധവിപ്ലവങ്ങൾ	O
ക്യൂബയിൽ	B-LOC
പൊട്ടിപ്പുറപ്പെട്ടെങ്കിലും	O
തന്റെ	O
അധികാരമുപയോഗിച്ച്	O
അതിനെയെല്ലാം	O
ബാറ്റിസ്ത	B-PER
അടിച്ചമർത്തുകയായിരുന്നു	O
.	O

തിരിച്ചുവിടുക	O
മൂന്നാം	B-ORG
പാനിപ്പത്ത്	I-ORG
യുദ്ധം	I-ORG
