hên	ADJ
thiệt	PART
!	PUNCT

À	INTJ
,	PUNCT
mà	CCONJ
chuyện	NOUN
đó	PROPN
cũ	ADJ
hết	X
rồi	X
...	PUNCT
"	PUNCT
.	PUNCT

sốphận	NOUN
của	ADP
những	DET
người	NOUN
nói	VERB
lên	X
sựthật	NOUN
.	PUNCT

ông	NOUN
Phong	NOUN
kinhngạc	VERB
:	PUNCT
"	PUNCT
Ô	INTJ
!	PUNCT

thámtử	NOUN
Phú	NOUN
trả	VERB
tiền	NOUN
ba	NUM
chiếc	NOUN
bánhmì	NOUN
và	SCONJ
hai	NUM
bao	NOUN
thuốclá	NOUN
,	PUNCT
lặnglẽ	ADJ
chìm	VERB
vào	ADP
phốphường	NOUN
của	ADP
chiều	NOUN
cuối	NOUN
năm	NOUN
ồnã	ADJ
...	PUNCT

Đó	PROPN
là	AUX
xóm	NOUN
xuốngđá	NOUN
,	PUNCT
NhàĐèn	NOUN
,	PUNCT
TânPhước	NOUN
,	PUNCT
TânAn	NOUN
,	PUNCT
SânBay	NOUN
,	PUNCT
TàHín	NOUN
và	SCONJ
BảnThung	NOUN
.	PUNCT

chồng	NOUN
Nhi	NOUN
là	AUX
ông	NOUN
chủ	NOUN
địaốc	NOUN
lớn	ADJ
ở	ADP
HàNội	NOUN
lại	X
phóngkhoáng	ADJ
,	PUNCT
hàohoa	ADJ
nên	CCONJ
việc	NOUN
"	PUNCT
canh	VERB
"	PUNCT
chồng	NOUN
của	ADP
Nhi	NOUN
khá	X
vấtvả	ADJ
.	PUNCT

quý	NOUN
cô	NOUN
nào	PROPN
mà	CCONJ
khiến	VERB
giámđốc	NOUN
tỉphú	NOUN
lễđộ	ADJ
thế	PART
?	PUNCT

xâuchuỗi	VERB
những	DET
câuchuyện	NOUN
đó	PROPN
,	PUNCT
Nhi	NOUN
thấy	VERB
không	X
lành	ADJ
và	SCONJ
tâmsự	VERB
với	ADP
một	NUM
đồngminh	NOUN
là	CCONJ
Tuyết	NOUN
.	PUNCT
