Ханшайым	B-PER
Диана	I-PER
балаларының	O
оқшауланып	O
білім	O
алғанын	O
қаламады	O
,	O
керісінше	O
мектепте	O
өздерімен	O
қатарлас	O
достарымен	O
оқығанын	O
құптады	O
.	O

АЙДАУ	O
Star	B-ORG
Trek	I-ORG
:	I-ORG
Enterprise	I-ORG

'	O
''	O
Краишевка	O
(	O
Караишевка	O
)	O
'	O
''	O
—	O
Ресейдегі	B-LOC
өзен	O
.	O

Хотин	O
—	O
Черновцы	B-LOC
облысы	I-LOC

АЙДАУ	O
Юрий	B-PER
Николаевич	I-PER
Тынянов	I-PER

Ауыз	O
әдебиетінің	O
деректері	O
мұндай	O
қолбасылық	O
дәреже	O
осы	O
кезде	O
қалыптасқан	O
Ноғайлы	B-ORG
Ордасында	I-ORG
,	O
Қырым	B-LOC
хандығында	I-LOC
,	O
Қазақ	B-ORG
хандығында	I-ORG
да	O
болғанын	O
көрсетеді	O
.	O

АЙДАУ	O
Есенғали	B-PER
Әбдіжаппарұлы	I-PER
Раушанов	I-PER

Ноғай	B-ORG
ордасының	I-ORG
таратылуы	O
кезінде	O
пайда	O
болды	O
.	O

Арагон	B-LOC
автономды	O
бірлестігіне	O
қарасты	O
Сарагоса	B-LOC
провинциясының	O
құрамына	O
кіреді	O
.	O

АЙДАУ	O
Батыс	B-ORG
Түркі	I-ORG
қағанаты	I-ORG

Сона	B-LOC
және	I-LOC
Луара	I-LOC
департаментінің	I-LOC
коммуналары	I-LOC

Ол	O
құрылысты	O
Темір	B-PER
бастап	O
салғызып	O
,	O
Ұлықбек	B-PER
аяқтаған	O
.	O

АЙДАУ	O
Алексей	B-PER
Павлович	I-PER
Окладников	I-PER

АЙДАУ	O
Бемпошта	B-LOC
(	I-LOC
Абрантеш	I-LOC
)	I-LOC
