През	ADP
цялото	ADJ
време	NOUN
бе	AUX
ясно	ADV
,	PUNCT
че	SCONJ
режимът	NOUN
в	ADP
Белград	PROPN
,	PUNCT
последният	ADJ
авторитарен	ADJ
режим	NOUN
от	ADP
комунистически	ADJ
тип	NOUN
в	ADP
Централна	ADJ
Европа	PROPN
,	PUNCT
продължава	VERB
да	AUX
бъде	AUX
главен	ADJ
източник	NOUN
на	ADP
тревоги	NOUN
и	CCONJ
конфликти	NOUN
на	ADP
Балканите	PROPN
.	PUNCT

Той	PRON
знаеше	VERB
,	PUNCT
че	SCONJ
финалната	ADJ
фраза	NOUN
на	ADP
моята	DET
сцена	NOUN
:	PUNCT
"	PUNCT
Християни	NOUN
от	ADP
Испания	PROPN
,	PUNCT
вие	PRON
сте	AUX
изоставени	VERB
"	PUNCT
,	PUNCT
не	PART
обижда	VERB
вашата	DET
вяра	NOUN
.	PUNCT

Аз	PRON
съм	AUX
огорчен	VERB
от	ADP
скандала	NOUN
около	ADP
наградата	NOUN
"	PUNCT
Йордан	PROPN
Йовков	PROPN
"	PUNCT
не	INTJ
по-малко	ADV
от	ADP
Йордан	PROPN
Радичков	PROPN
.	PUNCT

Фирмата	NOUN
спечели	VERB
с	ADP
оферта	NOUN
от	ADP
$	NOUN
11	NUM
млн.	NOUN

Достатъчно	ADV
е	AUX
да	AUX
се	PRON
отбележи	VERB
фигурата	NOUN
на	ADP
Съединението	NOUN
в	ADP
Пловдив	PROPN
и	CCONJ
всеизвестната	ADJ
скулптурна	ADJ
композиция	NOUN
пред	ADP
входа	NOUN
на	ADP
Централна	ADJ
гара	NOUN
в	ADP
столицата	NOUN
.	PUNCT

На	ADP
всеки	DET
стоматолог	NOUN
се	PRON
заплащат	VERB
21	NUM
часа	NOUN
труд	NOUN
месечно	ADV
.	PUNCT

Заинатила	VERB
се	PRON
Яна	PROPN
и	CCONJ
се	PRON
зарекла	VERB
да	AUX
си	PRON
дойде	VERB
в	ADP
Кърджали	PROPN
,	PUNCT
но	CCONJ
без	ADP
виза	NOUN
да	AUX
не	PART
остане	VERB
.	PUNCT

О	INTJ
,	PUNCT
това	PRON
е	AUX
твърде	ADV
отговорно	ADJ
.	PUNCT
