Iho	NOUN
on	AUX
sekä	CCONJ
ihmisen	NOUN
että	CCONJ
eläimen	NOUN
suurin	ADJ
elin	NOUN
ja	CCONJ
siksi	ADV
siitä	PRON
kannattaa	AUX
pitää	VERB
hyvää	ADJ
huolta	NOUN
.	PUNCT

26-	X
ja	CCONJ
32-senttiset	ADJ
lohenpoikaset	NOUN

No	INTJ
ei	VERB
ainakaan	PART
näillä	DET
tiedoilla	NOUN
...	PUNCT

Alppimajan	NOUN
käyttökustannukset	NOUN
päivää	NOUN
kohden	ADP
ovat	AUX
tällä	DET
hetkellä	NOUN
noin	PART
800	NUM
markkaa	NOUN
.	PUNCT

–	PUNCT
Arvoisa	ADJ
puhemies	NOUN
,	PUNCT
arvoisa	ADJ
komission	NOUN
jäsen	NOUN
,	PUNCT
hyvät	ADJ
kollegat	NOUN
,	PUNCT
kuten	SCONJ
molemmissa	PRON
mietinnöissä	NOUN
aivan	ADV
oikein	ADV
korostetaan	VERB
,	PUNCT
yksi	PRON
aluepolitiikan	NOUN
päätavoitteista	NOUN
on	AUX
kansalaisten	NOUN
yhdenvertaisuuden	NOUN
periaatteen	NOUN
soveltaminen	NOUN
riippumatta	ADP
siitä	PRON
,	PUNCT
missä	PRON
Euroopan	PROPN
unionin	NOUN
alueella	NOUN
he	PRON
asuvat	VERB
.	PUNCT

Tavallinen	ADJ
tapa	NOUN
torjua	VERB
gambiitti	NOUN
on	AUX
pelata	VERB
2...Lc5	SYM
.	PUNCT
