Orvosnak	NOUN
készült	VERB
,	PUNCT
de	CCONJ
rossz	ADJ
évjáratban	NOUN
jutott	VERB
az	DET
egyetem	NOUN
lépcsőjéig	NOUN
:	PUNCT
származása	NOUN
okán	NOUN
—	PUNCT
meglengették	VERB
fölötte	PRON
a	DET
numerus	PROPN
clausus	X
mocskos	ADJ
zászlaját	NOUN
—	PUNCT
úgy	ADV
elzavarták	VERB
,	PUNCT
mint	SCONJ
koldust	NOUN
a	DET
fukar	ADJ
ember	NOUN
házától	NOUN
.	PUNCT

A	DET
realista	ADJ
a	DET
jó	ADJ
szándékot	NOUN
látja	VERB
benne	PRON
,	PUNCT
no	INTJ
meg	CCONJ
azt	PRON
:	PUNCT
ennyire	PRON
tellett	VERB
.	PUNCT

Léteznek	VERB
ideák	NOUN
,	PUNCT
archetípusok	NOUN
,	PUNCT
amiknek	PRON
a	DET
visszaállítása	NOUN
rendkívül	ADV
fontos	ADJ
lenne	AUX
egy	DET
ilyen	ADJ
szétszórt	ADJ
,	PUNCT
kaotikus	ADJ
világban	NOUN
,	PUNCT
mint	SCONJ
amilyenben	PRON
élünk	VERB
,	PUNCT
amiben	PRON
nincs	VERB
vallás	NOUN
,	PUNCT
nincs	VERB
semmi	PRON
,	PUNCT
csak	ADV
az	DET
individuum	NOUN
tobzódik	VERB
,	PUNCT
lelkesen	ADJ
és	CCONJ
bambán	ADJ
fogyaszt	VERB
a	DET
fogyasztói	ADJ
társadalomban	NOUN
és	CCONJ
nem	ADV
veszi	VERB
észre	NOUN
a	DET
manipuláltságát	NOUN
.	PUNCT

S	CCONJ
azt	PRON
sem	ADV
—	PUNCT
hiszen	CCONJ
még	ADV
a	DET
szociáldemokraták	NOUN
iránti	ADJ
szimpátiával	NOUN
aligha	ADV
vádolható	ADJ
Frankfurter	PROPN
Allgemeine	PROPN
Zeitung	PROPN
sem	ADV
vitatta	VERB
Eichel	PROPN
ez	PRON
irányú	ADJ
állítását	NOUN
—	PUNCT
,	PUNCT
hogy	SCONJ
az	DET
összességében	NOUN
már	ADV
mintegy	ADV
1500	NUM
milliárd	NUM
márkát	NOUN
kitevő	ADJ
államadósság	NOUN
leépítését	NOUN
(	PUNCT
ami	PRON
miatt	ADP
az	DET
idén	ADV
82	NUM
milliárd	NUM
márkát	NOUN
kell	VERB
a	DET
kormánynak	NOUN
kamatfizetésre	NOUN
fordítania	VERB
)	PUNCT
egyszer	ADV
meg	PART
kell	VERB
kezdeni	VERB
.	PUNCT
