עכשיו	ADV
,	PUNCT
לאחר	ADP
קריאת	NOUN
המאמר	NOUN
,	PUNCT
אני	PRON
שם	VERB
לב	NOUN
שרק	SCONJ
דויד	PROPN
שריד	PROPN
,	PUNCT
אחד	NUM
משלושת	NUM
אנשי	NOUN
העדת	X
שהיו	AUX
אתנו	PRON
,	PUNCT
דיבר	VERB
גם	ADV
על	ADP
בני	NOUN
עמים	NOUN
אחרים	ADJ
שנרצחו	VERB
בידי	ADP
הנאצים	NOUN
.	PUNCT

הפסקת	NOUN
מים	NOUN
בלתי	ADV
מתוכננת	ADJ
עלולה	AUX
להיות	AUX
צרה	NOUN
צרורה	ADJ
,	PUNCT
כשאתה	PRON
ממהר	VERB
לעבודה	NOUN
או	CCONJ
סתם	ADV
באמצע	NOUN
מקלחת	NOUN
.	PUNCT

בבקשה	INTJ
נא	ADV
להפסיק	VERB
את	ADP
הטרור	NOUN
של	ADP
גיבריל	PROPN
אבו	PROPN
-	PUNCT
נידאל	PROPN
וכו	ADV
.	PUNCT

הגאווה	NOUN
של	ADP
פיזה	PROPN
שוקמה	VERB
מעט	ADV
על	ADP
ידי	NOUN
לאמברטו	PROPN
פיובאנלי	PROPN
שצימצם	VERB
מהנקודה	NOUN
הלבנה	ADJ
בדקה	NOUN
ה	DET
-	PUNCT
89	NUM
ומצא	VERB
שוב	ADV
את	ADP
הרשת	NOUN
לפני	ADP
שריקת	NOUN
הסיום	NOUN
.	PUNCT
