Baina	CCONJ
hor	ADV
izan	VERB
ziren	AUX
,	PUNCT
eta	CCONJ
hori	DET
da	AUX
kontua	NOUN
.	PUNCT

Osasunako	PROPN
23	NUM
jokalariak	NOUN
dira	VERB
Oronozen	PROPN
,	PUNCT
eta	CCONJ
bi	NUM
entrenamendu	NOUN
bakarrik	ADV
eginen	VERB
dituzte	AUX
.	PUNCT

-	PUNCT
Hemen	ADV
komando	NOUN
bat	NUM
osatu	VERB
behar	NOUN
dugu	VERB
,	PUNCT
zeozer	PRON
egiteko	VERB
,	PUNCT
edo	CCONJ
ez	PART
dakit	VERB
zer	DET
...	PUNCT
!	PUNCT

Txapelak	NOUN
2-4	NUM
cm-ko	SYM
zabalera	NOUN
du	VERB
eta	CCONJ
beherantz	NOUN
biltzen	VERB
diren	AUX
bi	NUM
gingilez	NOUN
osaturik	VERB
dago	AUX
,	PUNCT
eta	CCONJ
bizikleta-silinaren	NOUN
forma	NOUN
izan	VERB
ohi	X
du	AUX
.	PUNCT

Baina	CCONJ
Jonasi	PROPN
ez	PART
zion	AUX
axola	NOUN
,	PUNCT
ardura	NOUN
garrantzizkoagoak	ADJ
zituen	VERB
jai	NOUN
bat	NUM
baino	X
.	PUNCT

Bigarrenean	NUM
Lapazaranek	PROPN
,	PUNCT
eguneko	NOUN
saio	NOUN
onena	ADJ
eginik	VERB
,	PUNCT
aise	ADV
lortu	VERB
zuen	AUX
finalerako	NOUN
txartela	NOUN
(	PUNCT
1.349,5	NUM
kg	SYM
.	PUNCT

Debut	NOUN
olinpiarra	ADJ
egin	VERB
dute	AUX
,	PUNCT
eta	CCONJ
Martinho	PROPN
de	X
Araujok	PROPN
halterofilian	NOUN
eta	CCONJ
Victor	PROPN
Ramosek	PROPN
boxeoan	NOUN
garaipenik	NOUN
lortu	VERB
ez	PART
arren	CCONJ
,	PUNCT
irabazi	VERB
egin	VERB
zuten	AUX
.	PUNCT

Ez	PART
da	AUX
justua	ADJ
,	PUNCT
zoriona	NOUN
eta	CCONJ
maitasuna	NOUN
ezagutzean	VERB
,	PUNCT
bapatean	ADV
dena	DET
kentzea	VERB
.	PUNCT

Sistema	NOUN
politiko	ADJ
jakin	ADJ
batzuk	DET
etorri	VERB
dira	AUX
behera	NOUN
,	PUNCT
esan	VERB
dezake	AUX
norbaitek	PRON
,	PUNCT
ez	PART
komunismoaren	NOUN
ideia	NOUN
.	PUNCT

Kaixo	INTJ
,	PUNCT
ni	PRON
Ganix	PROPN
naiz	AUX
.	PUNCT

-	PUNCT
Beno	INTJ
,	PUNCT
lo	NOUN
egingo	VERB
dut	AUX
eta	CCONJ
nire	PRON
ametsetan	NOUN
zerbait	PRON
agertuko	VERB
zait	AUX
,	PUNCT
bai	PART
,	PUNCT
hori	DET
egingo	VERB
dut	AUX
.	PUNCT

Mintzaira	NOUN
horretan	DET
ezkutaturik	VERB
dagoen	AUX
jakinduria	NOUN
hori	DET
,	PUNCT
guretzat	PRON
harrapaezina	ADJ
dena	AUX
,	PUNCT
eta	CCONJ
agian	ADV
horregatik	ADV
,	PUNCT
hain	ADV
desiragarria	ADJ
.	PUNCT

Zertarako	DET
lagunartean	NOUN
ez	PART
jakitearenak	VERB
egiten	VERB
aritzea	VERB
?	PUNCT

Bigarren	NUM
zatitik	NOUN
aurrera	ADP
,	PUNCT
Mikel	PROPN
Goñik	PROPN
partidu	NOUN
oso	ADV
ona	ADJ
egin	VERB
zuen	AUX
.	PUNCT

Luis	PROPN
Fernandezek	PROPN
sarritan	ADV
esaten	VERB
zuen	AUX
bere	DET
plantilan	NOUN
ez	PART
zegoela	VERB
titularrik	NOUN
.	PUNCT

Miranderen	PROPN
aztia	NOUN
,	PUNCT
maila	NOUN
honetan	DET
,	PUNCT
Nietzscheren	PROPN
dionisiakoa	ADJ
eta	CCONJ
satyroa	ADJ
adinatsu	X
da	AUX
:	PUNCT

Elgoibarren	PROPN
Aldai	PROPN
izeneko	NOUN
transformazio-zentroari	NOUN
,	PUNCT
egitura	NOUN
trinkodun	ADJ
prefabrikatuari	VERB
(	PUNCT
13,2	NUM
KV	SYM
)	PUNCT
Administrazioaren	NOUN
baimena	NOUN
ematea	VERB
eta	CCONJ
egiteko	VERB
proiektua	NOUN
onartzea	VERB
.	PUNCT

Lortu	VERB
ditudan	AUX
garaipen	NOUN
guztiak	DET
bost	NUM
erlojuaren	NOUN
aurka	ADP
lortu	VERB
ditut	AUX
.	PUNCT

taldea	NOUN
nabarmen	ADV
indartu	VERB
nahi	NOUN
izan	VERB
du	AUX
