Buzdolabı	NOUN
tıklım	X
tıklım	X
...	PUNCT

Geceleri	ADV
kakıp	VERB
,	PUNCT
konuklara	NOUN
sunulacak	VERB
rakı	NOUN
,	PUNCT
votka	NOUN
,	PUNCT
viski	NOUN
ne	PRON
bulursam	VERB
;	PUNCT
birer	NUM
ikişer	NUM
yudum	NOUN
kafama	NOUN
dikmeden	VERB
,	PUNCT
bölük	NOUN
pörçük	X
uykumu	NOUN
bile	ADV
sürdüremiyorum	VERB
.	PUNCT

'	PUNCT
Grup	NOUN
Başkanvekilleri	NOUN
Salih	PROPN
Kapusuz	PROPN
,	PUNCT
Eyüp	PROPN
Fatsa	PROPN
ve	CCONJ
CHP	PROPN
Grup	NOUN
Başkanvekili	NOUN
Haluk	PROPN
Koç	PROPN
ile	CCONJ
Büyükelçilik	NOUN
Konutu'nda	NOUN
dün	NOUN
sabah	NOUN
kahvaltıda	NOUN
bir	NUM
araya	ADJ
gelen	VERB
'	PUNCT
,	PUNCT
milletvekilleri	NOUN
ile	CCONJ
Irak'ı	PROPN
görüştü	VERB
.	PUNCT

Leblebici	NOUN
bir	NUM
ustadır	NOUN
.	PUNCT

Hadi	INTJ
biraz	ADV
daha	ADV
ileri	ADJ
gidelim	VERB
.	PUNCT

Gene	ADV
gittin	VERB
oraya	PRON
.	PUNCT

Ne	PRON
yazayım	VERB
?	PUNCT
diye	ADP
sordu	VERB
Mebrure	PROPN
.	PUNCT

Adamın	NOUN
evi	NOUN
pırıl	X
pırıl	X
olmuş	VERB
,	PUNCT
annenin	NOUN
sağlığı	NOUN
pekmezin	NOUN
verdiği	VERB
güçle	ADJ
yerine	NOUN
gelmiş	VERB
.	PUNCT

Gündüz	NOUN
ayrı	ADJ
iş	NOUN
,	PUNCT
gece	NOUN
ayrı	ADJ
iş	NOUN
;	PUNCT
can	NOUN
mı	AUX
dayanır	VERB
,	PUNCT
diye	ADP
söylendi	VERB
saatine	NOUN
bakarken	VERB
.	PUNCT

Biraz	ADV
daha	ADV
inandırıcı	ADJ
olmak	VERB
için	ADP
Bak	VERB
mesela	ADV
sadece	ADV
bir	NUM
tane	NOUN
annemiz	NOUN
var	VERB
çünkü	CCONJ
bir	NUM
evde	NOUN
sadece	ADV
bir	NUM
tane	NOUN
kraliçe	NOUN
olabilir	VERB
.	PUNCT
dedim	VERB
.	PUNCT

Zenginlik	NOUN
uçup	VERB
gitmiş	VERB
,	PUNCT
bir	NUM
gün	NOUN
önce	ADP
her	DET
şey	NOUN
var	VERB
,	PUNCT
bir	NUM
gün	NOUN
sonra	ADP
hiçbir	DET
şey	NOUN
...	PUNCT

Neden	PRON
sonra	ADV
,	PUNCT
hadi	INTJ
git	VERB
artık	ADV
,	PUNCT
dedi	VERB
.	PUNCT

Eniştem	NOUN
emekli	ADJ
olduktan	VERB
sonra	ADP
döndüler	VERB
Ankara'ya	PROPN
,	PUNCT
yerleştiler	VERB
dişlerinden	NOUN
tırnaklarından	NOUN
ayırdıkları	VERB
paralarla	NOUN
güç	ADJ
bela	NOUN
edindikleri	VERB
kooperatif	NOUN
evine	NOUN
.	PUNCT

House	PROPN
Zirvesi'nde	NOUN
TÜSİAD	PROPN
Başkanı	NOUN
,	PUNCT
her	DET
yıl	NOUN
istihdam	NOUN
yaratmanın	VERB
yolunun	NOUN
,	PUNCT
yüksek	ADJ
ve	CCONJ
istikrarlı	ADJ
büyüme	VERB
temposundan	NOUN
geçtiğini	VERB
vurguladı	VERB
.	PUNCT

İngilizlerin	ADJ
sebze	NOUN
zevki	NOUN
tartışmalı	VERB
tabi	INTJ
.	PUNCT

Ölüler	ADJ
konuşmadığı	VERB
için	ADP
mi	AUX
böyle	ADV
yapılır	VERB
dedim	VERB
.	PUNCT

Anlattım	VERB
mı	AUX
.	PUNCT

Yabancı	ADJ
havalı	ADJ
ya	INTJ
...	PUNCT

Her	DET
şey	NOUN
onunla	PRON
başlar	VERB
.	PUNCT

Çöktü	VERB
koltuğa	NOUN
,	PUNCT
pıtır	X
pıtır	X
dökülüyor	VERB
gözyaşları	NOUN
.	PUNCT

Yoksa	ADJ
bilim	NOUN
ile	CCONJ
din	NOUN
arasındaki	ADJ
bu	DET
karşılıklı	NOUN
hoşgörü	NOUN
,	PUNCT
bazılarının	PRON
ileri	ADJ
sürdüğü	VERB
gibi	ADP
,	PUNCT
Batı	ADJ
demokrasisinin	NOUN
ulaştığı	VERB
ve	CCONJ
örnek	NOUN
alınması	VERB
gereken	VERB
olgunluk	NOUN
düzeyinin	NOUN
bir	NUM
sonucu	NOUN
değildir	VERB
.	PUNCT

O	PRON
kendi	PRON
götüremez	VERB
miymiş	AUX
.	PUNCT
