Maak	VERB
jou	PRON
Acrobat	PROPN
Reader	PROPN
toepassing	NOUN
oop	ADV
en	CCONJ
maak	VERB
daarna	PRON
die	DET
dokumente	NOUN
wat	PRON
jy	PRON
afgelaai	VERB
het	AUX
oop	ADV
.	PUNCT

'n	DET
Invoerpermit	NOUN
vir	ADP
die	DET
vang	NOUN
van	ADP
enige	PRON
perlemoen	NOUN
,	PUNCT
kreef	NOUN
en	CCONJ
ander	ADJ
spesie	NOUN
wat	PRON
uiteengesit	VERB
is	AUX
in	ADP
Bylae	NOUN
4	SYM
,	PUNCT
5	SYM
&	SYM
12	SYM
van	ADP
die	DET
Wet	NOUN
op	ADP
Lewende	ADJ
Mariene	ADJ
Hulpbronne	NOUN
,	PUNCT
Wet	NOUN
18	SYM
van	ADP
1998	SYM
(	PUNCT
MLRA	X
)	PUNCT
sal	AUX
vir	ADP
elke	PRON
besending	NOUN
geldig	ADJ
wees	AUX
(	PUNCT
3	SYM
weke	NOUN
vanaf	ADP
die	DET
datum	NOUN
van	ADP
uitreiking	NOUN
)	PUNCT
.	PUNCT

Jy	PRON
kan	AUX
ook	ADV
betaal	VERB
by	ADP
een	NUM
van	ADP
die	DET
kantore	NOUN
van	ADP
die	DET
Departement	NOUN
van	ADP
Landbou	NOUN
wat	PRON
onder	ADP
kontakbesonderhede	NOUN
gelys	VERB
is	AUX
.	PUNCT

Maak	VERB
doodseker	ADV
dat	SCONJ
jy	PRON
nie	ADV
goedere	NOUN
of	CCONJ
dienste	NOUN
wat	PRON
in	ADP
verskillende	ADJ
klasse	NOUN
val	VERB
in	ADP
een	NUM
enkele	DET
aansoek	NOUN
om	ADP
'n	DET
handelsmerk	NOUN
ingesluit	VERB
nie	PART
.	PUNCT

Belastingbetalers	NOUN
(	PUNCT
behalwe	ADP
maatskappye	NOUN
)	PUNCT
met	ADP
'n	DET
belasbare	ADJ
inkomste	NOUN
van	ADP
meer	DET
as	SCONJ
R50	SYM
000	SYM
of	CCONJ
maatskappye	NOUN
met	ADP
'n	DET
belasbare	ADJ
inkomste	NOUN
van	ADP
R20	SYM
000	SYM
of	CCONJ
meer	DET
kan	AUX
'n	DET
derde	ADJ
vrywillige	ADJ
betaling	NOUN
maak	VERB
om	ADP
te	PART
voorkom	VERB
dat	SCONJ
hulle	PRON
rente	NOUN
op	ADP
enige	PRON
onderbetaalde	ADJ
belastingaanslag	NOUN
moet	AUX
betaal	VERB
.	PUNCT

Hierdie	DET
stappe	NOUN
sluit	VERB
onder	ADP
meer	DET
die	DET
volgende	NOUN
in	ADV
:	PUNCT
'n	DET
verlaging	NOUN
van	ADP
die	DET
koste	NOUN
om	ADP
sake	NOUN
te	PART
doen	VERB
en	CCONJ
die	DET
bevordering	NOUN
van	ADP
beleggings	NOUN
,	PUNCT
die	DET
praktiese	ADJ
inwerkingstelling	NOUN
van	ADP
die	DET
Regulatory	PROPN
Impact	PROPN
Assessment-stelsel	NOUN
(	PUNCT
RIA-stelsel	NOUN
)	PUNCT
,	PUNCT
die	DET
ontwikkeling	NOUN
van	ADP
breëbandkapasiteit	NOUN
vir	ADP
nasionale	ADJ
en	CCONJ
internasionale	ADJ
gebruik	NOUN
,	PUNCT
die	DET
finalisering	NOUN
van	ADP
planne	NOUN
wat	PRON
spoor-	X
en	CCONJ
haweoperateurs	NOUN
se	PART
kapasiteit	NOUN
sal	AUX
verhoog	VERB
,	PUNCT
en	CCONJ
die	DET
verbetering	NOUN
van	ADP
ons	PRON
mededingingsowerhede	NOUN
se	PART
doeltreffendheid	NOUN
.	PUNCT
